lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,label
0.0,0.0,0.0,-0.024730563163757324,-0.08887988328933716,-0.004469618054855573,-0.014317989349365234,-0.19005423784255981,-0.028441545407105195,0.019683510065078735,-0.2543739080429077,-0.04918460067622732,0.046005457639694214,-0.2908661663532257,-0.06888999682180952,-0.03571796417236328,-0.18557029962539673,-0.09619296979420255,0.021082162857055664,-0.3010188937187195,-0.1343642685961015,0.0613541305065155,-0.3509977459907532,-0.15095681589357923,0.09490084648132324,-0.38429464399814606,-0.15920071941130232,-0.004515022039413452,-0.13007187843322754,-0.11036724489443372,0.07493212819099426,-0.2596779465675354,-0.1466423187803514,0.06828573346138,-0.22759774327278137,-0.13362162452452253,0.04874062538146973,-0.1866174340248108,-0.12143249701969694,0.03373241424560547,-0.08039450645446777,-0.12108178328983854,0.10834065079689026,-0.20078974962234497,-0.14280793708078932,0.0960383415222168,-0.1728169322013855,-0.11236459654085706,0.07487022876739502,-0.13821351528167725,-0.08946747225039076,0.07482069730758667,-0.03609573841094971,-0.13218025010340284,0.13743922114372253,-0.14452385902404785,-0.13440852504484724,0.12510430812835693,-0.136355459690094,-0.1079045821379907,0.10109630227088928,-0.10781776905059814,-0.0893644232701547,am7
0.0,0.0,0.0,-0.023388564586639404,-0.08880656957626343,-0.004696966012915027,-0.009992003440856934,-0.190214604139328,-0.02817330775221194,0.026281744241714478,-0.2542532980442047,-0.047853286242087734,0.05507659912109375,-0.28905197978019714,-0.0662908208127817,-0.03056827187538147,-0.18496060371398926,-0.09788771984537448,0.025443583726882935,-0.3028567135334015,-0.13622492817600573,0.0659227967262268,-0.35331788659095764,-0.15225313869675006,0.10011520981788635,-0.3850782960653305,-0.15962378946503009,0.0007867515087127686,-0.12983167171478271,-0.11115186182220782,0.07979270815849304,-0.2604043483734131,-0.14724929896553363,0.07195654511451721,-0.2292833924293518,-0.13342955974300708,0.05206167697906494,-0.1881573498249054,-0.12018571314771975,0.03840196132659912,-0.08084022998809814,-0.12085403022726382,0.11186292767524719,-0.20097431540489197,-0.14233887461384143,0.0987357497215271,-0.17435404658317566,-0.1116288181897005,0.07786187529563904,-0.1405162215232849,-0.08804473546703662,0.0786832869052887,-0.036473631858825684,-0.1308868703003725,0.1415984332561493,-0.14452707767486572,-0.1322446492071947,0.12953969836235046,-0.13914403319358826,-0.10524452743490542,0.10600772500038147,-0.11241602897644043,-0.08613050249775256,am7
0.0,0.0,0.0,-0.02012801170349121,-0.08895480632781982,-0.0023602378680038782,-0.005967855453491211,-0.18933138251304626,-0.02319748966345969,0.02911686897277832,-0.2524653971195221,-0.041170642584063444,0.05871349573135376,-0.2890734374523163,-0.0579367660577077,-0.022581130266189575,-0.19244760274887085,-0.08869772484848681,0.033576130867004395,-0.3098665475845337,-0.12568135639975253,0.07468128204345703,-0.35973910987377167,-0.1419623353178281,0.10866272449493408,-0.3902469128370285,-0.14949320337126437,0.0070514976978302,-0.13760557770729065,-0.1018653669054288,0.086220383644104,-0.2642759382724762,-0.13730439624140445,0.07806825637817383,-0.2343037724494934,-0.12580284556696597,0.05675390362739563,-0.1946815848350525,-0.1135656990701932,0.043541789054870605,-0.08711844682693481,-0.11140026232550326,0.11823901534080505,-0.20505917072296143,-0.13311255058596316,0.10447248816490173,-0.17883118987083435,-0.10430421760628406,0.08224311470985413,-0.1454717516899109,-0.08114763429711047,0.08208265900611877,-0.04076993465423584,-0.12090992262909595,0.14729729294776917,-0.14427679777145386,-0.12381395778010074,0.13550326228141785,-0.13953882455825806,-0.09817995956490222,0.11217740178108215,-0.11470222473144531,-0.07889746954987231,am7
0.0,0.0,0.0,-0.02179589867591858,-0.08787578344345093,-0.0016839516434572488,-0.008639872074127197,-0.18974390625953674,-0.022197022041467562,0.027595549821853638,-0.2550903856754303,-0.040541517486957446,0.05757451057434082,-0.2947269082069397,-0.05753231694379224,-0.02516460418701172,-0.1940315067768097,-0.08522426610269918,0.029878318309783936,-0.3146311640739441,-0.11947198485412969,0.07121852040290833,-0.36501431465148926,-0.13176504050770177,0.10472181439399719,-0.3937871754169464,-0.13641460513153447,0.004007607698440552,-0.14172837138175964,-0.09833047812261952,0.08170360326766968,-0.2678930461406708,-0.13399775599518193,0.07548186182975769,-0.23656073212623596,-0.12151111190595998,0.055092304944992065,-0.19544416666030884,-0.10762477194347753,0.04036903381347656,-0.09271770715713501,-0.10769952361860646,0.11424589157104492,-0.20967862010002136,-0.1297147152332343,0.10208415985107422,-0.18124553561210632,-0.10038863395729436,0.08047661185264587,-0.14662566781044006,-0.0762668279317893,0.07795760035514832,-0.047844767570495605,-0.11690046166458501,0.14226961135864258,-0.14739060401916504,-0.11935299163141622,0.13043487071990967,-0.13927209377288818,-0.09374252980032338,0.10675409436225891,-0.11317551136016846,-0.07430002366581334,am7
0.0,0.0,0.0,-0.02256426215171814,-0.08886682987213135,0.00029706733278089814,-0.009055405855178833,-0.18839585781097412,-0.019859154015080094,0.02889925241470337,-0.2511281669139862,-0.03803082393039858,0.061257004737854004,-0.2854000926017761,-0.0551053604625622,-0.022649258375167847,-0.19765877723693848,-0.08583239675988352,0.03320509195327759,-0.31863167881965637,-0.12024177820910609,0.07471537590026855,-0.36722150444984436,-0.13365752459992564,0.10932481288909912,-0.3943699598312378,-0.13918719650735056,0.00628092885017395,-0.14501136541366577,-0.09945821227063334,0.08523616194725037,-0.2691275477409363,-0.13239953876961863,0.07845783233642578,-0.2384556233882904,-0.11920304061402476,0.05779954791069031,-0.19913995265960693,-0.10608466924657023,0.0426672101020813,-0.09610891342163086,-0.10910955281485712,0.11885061860084534,-0.2131013572216034,-0.12863107980717814,0.10643267631530762,-0.18604153394699097,-0.09962755651702082,0.08406445384025574,-0.15160635113716125,-0.07693336369027293,0.08045291900634766,-0.05155974626541138,-0.11850486905802882,0.1458665132522583,-0.15004417300224304,-0.11947793723572886,0.1341927945613861,-0.14279288053512573,-0.09379079402913248,0.11022761464118958,-0.11727827787399292,-0.07477700175275004,am7
0.0,0.0,0.0,-0.022623330354690552,-0.08868604898452759,0.0005365644396704283,-0.008845359086990356,-0.19063514471054077,-0.018471959985191688,0.02937033772468567,-0.2557825744152069,-0.03602933139293896,0.06316423416137695,-0.29160305857658386,-0.05242029578178631,-0.022274523973464966,-0.20027384161949158,-0.08112780750482784,0.03267639875411987,-0.3212882876396179,-0.11365125328987347,0.07438328862190247,-0.36850686371326447,-0.12583024055450664,0.10826608538627625,-0.3948759436607361,-0.13102024049251781,0.0062992870807647705,-0.14911594986915588,-0.09488271177499996,0.08373439311981201,-0.2727596163749695,-0.1284587159821342,0.0796162486076355,-0.24136698246002197,-0.11707453430383907,0.06028968095779419,-0.20093965530395508,-0.10488374531954037,0.042727261781692505,-0.09994819760322571,-0.10466532409876095,0.1183006763458252,-0.21563398838043213,-0.12515544146984325,0.10804745554924011,-0.18698972463607788,-0.09767027945011364,0.08581826090812683,-0.15159904956817627,-0.07561059296816097,0.08056437969207764,-0.05555880069732666,-0.11410617083996044,0.14649748802185059,-0.1518484652042389,-0.11660321057527767,0.1358948051929474,-0.14351609349250793,-0.09255695343702541,0.11176913976669312,-0.11836850643157959,-0.07439590991228329,am7
0.0,0.0,0.0,-0.022007226943969727,-0.08886128664016724,0.0013483518413011097,-0.006134599447250366,-0.19106045365333557,-0.016838233787126455,0.034356147050857544,-0.25519514083862305,-0.033768681678481016,0.06911295652389526,-0.2898758351802826,-0.04966381737918368,-0.01904165744781494,-0.20190566778182983,-0.07922792235345355,0.03630870580673218,-0.3230043053627014,-0.11129053482741824,0.07793742418289185,-0.3694596290588379,-0.12325201729268542,0.11218288540840149,-0.39578868448734283,-0.12835475603074542,0.00963437557220459,-0.15108278393745422,-0.0934313292238187,0.08727222681045532,-0.27403271198272705,-0.12652146616906634,0.08115342259407043,-0.2418767213821411,-0.1148219535681676,0.06124868988990784,-0.20226749777793884,-0.10235515782565585,0.04545325040817261,-0.10211974382400513,-0.10370722958774081,0.12105286121368408,-0.21653041243553162,-0.1236015687319707,0.10881498456001282,-0.1870405077934265,-0.09560669759244433,0.08629292249679565,-0.15267029404640198,-0.0732466037008237,0.08256796002388,-0.05711621046066284,-0.11368427226275912,0.1483055055141449,-0.15302735567092896,-0.1153238023254346,0.13712158799171448,-0.14400091767311096,-0.09052473852366916,0.1134798526763916,-0.11927187442779541,-0.07191154906482211,am7
0.0,0.0,0.0,-0.02333354949951172,-0.08856505155563354,0.0016315465109357774,-0.008286058902740479,-0.19222578406333923,-0.01648221621141488,0.03278261423110962,-0.2582325339317322,-0.03359249690399224,0.06845468282699585,-0.29423102736473083,-0.049830165597057885,-0.022591769695281982,-0.2031014859676361,-0.0769161739371782,0.03290355205535889,-0.32398730516433716,-0.10678257131800706,0.07388049364089966,-0.3701079189777374,-0.11702583068833405,0.10723370313644409,-0.3965340405702591,-0.12166950935349519,0.006443291902542114,-0.1540355086326599,-0.0913245835326677,0.08405536413192749,-0.2769155502319336,-0.12379466825947816,0.0806041955947876,-0.24304580688476562,-0.11247097039446885,0.06265977025032043,-0.2038964033126831,-0.10058170640692765,0.04288160800933838,-0.10610198974609375,-0.10165190035328919,0.11938142776489258,-0.22070825099945068,-0.1200067558310991,0.10895732045173645,-0.189159095287323,-0.09111642176137025,0.08718949556350708,-0.15400707721710205,-0.0688367568872934,0.07993710041046143,-0.06197422742843628,-0.11183609152064378,0.145158052444458,-0.15738579630851746,-0.11332371914610917,0.13430193066596985,-0.14640402793884277,-0.08909769439921433,0.11099672317504883,-0.12186187505722046,-0.0712159358881479,am7
0.0,0.0,0.0,-0.023261696100234985,-0.08968043327331543,0.0011940151347999972,-0.008230865001678467,-0.1932470202445984,-0.016638653130527814,0.03230729699134827,-0.259673535823822,-0.03326870665073045,0.06763485074043274,-0.2973552644252777,-0.04875897035121568,-0.02123183012008667,-0.20325088500976562,-0.07720730245232232,0.03312298655509949,-0.32413196563720703,-0.10826518923163064,0.07401213049888611,-0.3694308251142502,-0.11924472242712625,0.10779067873954773,-0.394861564040184,-0.12387082517265924,0.00777849555015564,-0.15447890758514404,-0.09151416808485635,0.0852237343788147,-0.2788087725639343,-0.12369574397921212,0.0802023708820343,-0.24525263905525208,-0.1113400661957229,0.06162828207015991,-0.20610323548316956,-0.09849502682804712,0.043925732374191284,-0.10706597566604614,-0.1020816022169555,0.12012624740600586,-0.22240445017814636,-0.12053943216919549,0.10803467035293579,-0.19155848026275635,-0.0916562134039367,0.08601126074790955,-0.1569378674030304,-0.06906538248180993,0.08145055174827576,-0.062332093715667725,-0.11258447706818231,0.14616543054580688,-0.15929678082466125,-0.11374668568491586,0.13479024171829224,-0.15032655000686646,-0.08920050948977121,0.11144787073135376,-0.12630024552345276,-0.07089370280623086,am7
0.0,0.0,0.0,-0.02272149920463562,-0.09036433696746826,-0.0010579181784038383,-0.008899033069610596,-0.1960839033126831,-0.019622858957873746,0.03053608536720276,-0.26460134983062744,-0.03653221053026812,0.06591787934303284,-0.30485567450523376,-0.05210331675552027,-0.022618263959884644,-0.20280787348747253,-0.0790868386342396,0.03131401538848877,-0.3226070702075958,-0.11144028452180521,0.07207894325256348,-0.3688562959432602,-0.12396078404925959,0.10641017556190491,-0.396011620759964,-0.12990616855167048,0.007151186466217041,-0.15408983826637268,-0.09293604490302698,0.08535751700401306,-0.27698665857315063,-0.12616994080089228,0.08076387643814087,-0.24402719736099243,-0.11471672949336664,0.06152591109275818,-0.20465770363807678,-0.10280197706960337,0.04333093762397766,-0.10647696256637573,-0.10337813791774408,0.11959686875343323,-0.22150608897209167,-0.12293125537179606,0.1082746684551239,-0.1892867386341095,-0.09418991056226389,0.08586162328720093,-0.15378952026367188,-0.07183208164714472,0.0804452896118164,-0.06141477823257446,-0.11403534409545557,0.14525660872459412,-0.15789031982421875,-0.11671317216895716,0.1342604160308838,-0.14751991629600525,-0.09284502861045496,0.1106952428817749,-0.12177860736846924,-0.0751251041605343,am7
0.0,0.0,0.0,-0.022023290395736694,-0.0914849042892456,-0.0027165400409501217,-0.00866323709487915,-0.19878628849983215,-0.021830370564515533,0.02984979748725891,-0.2698128819465637,-0.03851388013785595,0.06299299001693726,-0.31155216693878174,-0.05352608105962986,-0.02333948016166687,-0.1999914050102234,-0.08416099092787022,0.031346797943115234,-0.32207536697387695,-0.11602190873449558,0.07190439105033875,-0.3681294918060303,-0.12671967587297672,0.10569310188293457,-0.3952195793390274,-0.13130403301542515,0.0077446699142456055,-0.14952388405799866,-0.0973625405771088,0.0858488380908966,-0.27279895544052124,-0.12846056363409275,0.07898777723312378,-0.23941296339035034,-0.11374220243519062,0.05809330940246582,-0.20034313201904297,-0.10022663316553349,0.044114381074905396,-0.10126262903213501,-0.10733643165653461,0.11911067366600037,-0.21672865748405457,-0.12562384447878117,0.1077372133731842,-0.1844707429409027,-0.09551664433305973,0.0856960117816925,-0.14905768632888794,-0.0728707238179993,0.08161306381225586,-0.05559343099594116,-0.11771985134905094,0.1452445089817047,-0.15289238095283508,-0.11984781167333836,0.13513264060020447,-0.14384245872497559,-0.09574615201776737,0.11179423332214355,-0.11795544624328613,-0.07833111277645344,am7
