lm_0_x,lm_0_y,lm_0_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,dist_8_12,dist_8_16,dist_8_20,dist_12_16,dist_12_20,dist_16_20,label
0.0,0.0,0.0,-0.03302013874053955,-0.2213762104511261,-0.052828480613158035,-0.010220527648925781,-0.34420451521873474,-0.06606808037750511,-0.012265503406524658,-0.3276081681251526,-0.05476311327211647,-0.013484537601470947,-0.2846384346485138,-0.04210601852528839,0.014739632606506348,-0.2124497890472412,-0.05786753178827553,0.029833972454071045,-0.3672638237476349,-0.08144039393656044,0.03025907278060913,-0.45600299537181854,-0.08388539136640816,0.03365790843963623,-0.5138425529003143,-0.08471594483845024,0.05767923593521118,-0.1885419487953186,-0.05830424384467392,0.08333545923233032,-0.3106445074081421,-0.07712004811756401,0.07388049364089966,-0.30593687295913696,-0.06418173493139534,0.05587935447692871,-0.27430710196495056,-0.05041048408739357,0.04086378541014324,0.049959689125415624,-0.10399921720043888,0.18357179619665426,0.025921821501187686,-0.11221829393376824,-0.0865955991420222,-0.12792642372908336,-0.18911690842914242,-0.12033300327636019,-0.10468891896911262,-0.01959081718051192,0.2378498346914228,0.07061904918330837,0.21048837759345493,0.24299771512534568,0.44199680915442635,0.24651769692262215,d_minor
0.0,0.0,0.0,-0.033439844846725464,-0.22368112206459045,-0.05229629835355354,-0.011833012104034424,-0.3458857238292694,-0.06488340607154441,-0.01417309045791626,-0.33082079887390137,-0.05298308169710708,-0.015013515949249268,-0.28923168778419495,-0.04013470446932388,0.01399928331375122,-0.21470797061920166,-0.05725087484586311,0.027471721172332764,-0.3692958652973175,-0.08068681767451835,0.027397453784942627,-0.45780880749225616,-0.08277688434588981,0.03062570095062256,-0.5151624083518982,-0.08318976572024894,0.056668639183044434,-0.19053667783737183,-0.05768257266151977,0.08156359195709229,-0.3137633800506592,-0.07720886430013252,0.07228434085845947,-0.3102260231971741,-0.06474133095014167,0.0544162392616272,-0.2793244421482086,-0.051027576236606365,0.08646852795005933,-0.0005645534596516177,0.16505791224243538,0.015900753649978394,-0.038181099625211434,-0.0076155697928884936,-0.08143919456004278,0.0459342071614203,-0.16804242002117986,0.11749692272006818,0.11753666496511228,-0.17123295687195547,0.23448105875485137,0.07097393239825772,0.44744414281309336,0.23920690301201958,0.6446753679613453,0.41943681824380175,d_minor
0.0,0.0,0.0,-0.03241091966629028,-0.22213700413703918,-0.05142599071034226,-0.010693073272705078,-0.3446319103240967,-0.06316025654443536,-0.01372528076171875,-0.32610023021698,-0.05051160330542359,-0.015181303024291992,-0.282077819108963,-0.037318409482324455,0.015215277671813965,-0.21375134587287903,-0.05650897050865922,0.028455674648284912,-0.36788055300712585,-0.07893525163301263,0.028618037700653076,-0.4559486657381058,-0.08067598293193612,0.03188067674636841,-0.5140020549297333,-0.08136011759408746,0.05755060911178589,-0.18993282318115234,-0.057087526718461845,0.08215415477752686,-0.31111955642700195,-0.07561765710481438,0.07343673706054688,-0.3059057593345642,-0.0631398047006968,0.0557403564453125,-0.27419519424438477,-0.0500099855161551,-0.15265673012061512,-0.19801283204828024,-0.06255049391436038,0.10754292674997928,-0.08425880114123202,0.039722906046737894,0.12588299650640117,-0.019098055026520733,-0.015535835815662535,0.15782600481623482,0.006520164968749187,0.08849085353080066,0.24071425623419987,0.07247822886150511,0.35923292672004875,0.24302149190637884,0.5618317892952819,0.3292492595560105,d_minor
0.0,0.0,0.0,-0.03305506706237793,-0.22207796573638916,-0.051751222543501285,-0.011513710021972656,-0.3459157347679138,-0.0627733507082695,-0.015471160411834717,-0.32887592911720276,-0.04915693410494271,-0.017373085021972656,-0.2854020595550537,-0.03517331563689652,0.014754235744476318,-0.2139672338962555,-0.05704586588599625,0.028070449829101562,-0.3695334792137146,-0.08022034548976364,0.027862250804901123,-0.4583652913570404,-0.08159365885713044,0.031332314014434814,-0.5168311595916748,-0.08150616668918076,0.05767136812210083,-0.19046497344970703,-0.057361468754791645,0.0814521312713623,-0.31193214654922485,-0.0756195821688408,0.07206368446350098,-0.30607300996780396,-0.061259348027491,0.05426067113876343,-0.2734367251396179,-0.046390984289431,0.05400380099896385,-0.18364939134860753,-0.17739998055509273,0.13824511376257165,0.0779748328989609,-0.05196536996123738,0.027993755576530915,0.1148224046552041,0.09437692219773086,0.1692271506002999,-0.0829963530831889,-0.16720316080563724,0.24099455870556333,0.07348741619738078,0.3053188463916762,0.24698104445002467,0.4632187389299939,0.25314108458200535,d_minor
0.0,0.0,0.0,-0.03209918737411499,-0.22191008925437927,-0.05155286741029386,-0.01099848747253418,-0.34542834758758545,-0.06241084438335065,-0.01511770486831665,-0.3280184864997864,-0.04838298436771993,-0.017149388790130615,-0.2839973568916321,-0.0342458988405383,0.015581071376800537,-0.21446913480758667,-0.057117869970909396,0.02871417999267578,-0.3694847822189331,-0.08048661973845128,0.02841353416442871,-0.45841318368911743,-0.08190793719660405,0.031567931175231934,-0.5160903334617615,-0.08190096345316533,0.05804210901260376,-0.1910848617553711,-0.057675300059429446,0.0811280608177185,-0.31209251284599304,-0.07591855701576833,0.07246172428131104,-0.30564001202583313,-0.06148050156008367,0.055197060108184814,-0.27223172783851624,-0.046654971209875384,0.023762093387200756,0.08386320262643376,0.1262629537422994,-0.15106948385431915,-0.1172953081813978,-0.1652884801211728,-0.15807845458945802,0.041611397293284336,0.07268311895698482,0.12830403265164836,0.08770707357363855,-0.09050827740578252,0.2418915712070675,0.07433992044843427,0.4030959397940518,0.24752299941592826,0.611558065865382,0.369896854083407,d_minor
0.0,0.0,0.0,-0.03336504101753235,-0.22240430116653442,-0.04919901210986666,-0.012569785118103027,-0.3457118272781372,-0.06033485103570513,-0.01662534475326538,-0.3273048996925354,-0.04729887936436228,-0.018479228019714355,-0.2828018367290497,-0.0337596768530517,0.014387369155883789,-0.21539703011512756,-0.054869932124248066,0.027332603931427002,-0.3711521625518799,-0.0778800966235309,0.027378976345062256,-0.4600450396537781,-0.07947323192082933,0.030724525451660156,-0.5192459523677826,-0.0794338258000522,0.05712777376174927,-0.19221138954162598,-0.05584372300826601,0.07967674732208252,-0.3121037185192108,-0.07411754597150377,0.0717092752456665,-0.3047569990158081,-0.059993670323720494,0.05502516031265259,-0.2719104290008545,-0.04517619032584719,0.034077588899085715,-0.12422518610182509,-0.086496004439904,-0.18917658698292772,-0.049319207491077016,0.0794803369292203,-0.11886013725420469,0.022876112188810416,-0.19017434522347132,0.07871456035927121,0.13355434088181223,0.002325143011205677,0.2457904738957291,0.07517881780323306,0.42907017300066724,0.25087639897392305,0.6596482360305916,0.4089244966486728,d_minor
0.0,0.0,0.0,-0.032439202070236206,-0.22256043553352356,-0.046204892843206835,-0.012661397457122803,-0.34455904364585876,-0.05807941585703702,-0.016704916954040527,-0.33012500405311584,-0.04678122877999158,-0.017653465270996094,-0.2884989082813263,-0.034449255018671465,0.01540827751159668,-0.2163102924823761,-0.05189489006920667,0.027689635753631592,-0.3699069023132324,-0.07559767544194074,0.027399897575378418,-0.45912720263004303,-0.07855574220343442,0.03160059452056885,-0.5173363387584686,-0.07935422092600675,0.058084845542907715,-0.19399583339691162,-0.053039280622442675,0.08006983995437622,-0.3136427402496338,-0.07161322414799542,0.07107198238372803,-0.30685240030288696,-0.058117547928532076,0.054532647132873535,-0.2734217941761017,-0.04353279799147458,-0.048465593285201,-0.1351744484629318,-0.18298664189029712,0.0683651046582815,0.03549061706006587,-0.07587167736821968,-0.05433977161465858,-0.16556264680194144,0.01652927911941937,0.033676267538453736,0.19431473773842384,0.12998826803418528,0.23834636132416823,0.0743011772898978,0.5126240896026375,0.247595150269329,0.7418057972149524,0.49932155192009875,d_minor
0.0,0.0,0.0,-0.03134474158287048,-0.22061052918434143,-0.047967011186671016,-0.011234402656555176,-0.3434703052043915,-0.05981564715821719,-0.017034471035003662,-0.3269936442375183,-0.04868029252011752,-0.020306944847106934,-0.2857503592967987,-0.03659899354298091,0.01626640558242798,-0.21360915899276733,-0.052999528202605006,0.02870810031890869,-0.36775219440460205,-0.07549308434445834,0.029016613960266113,-0.4562145471572876,-0.07806647762973284,0.03270643949508667,-0.5168037414550781,-0.07899659321029162,0.05846512317657471,-0.1907554268836975,-0.053707828822922465,0.08032995462417603,-0.3077974319458008,-0.07178531781156039,0.07179582118988037,-0.3034849762916565,-0.05953403011281466,0.05454784631729126,-0.274673730134964,-0.0463069957526443,0.19328819824325594,-0.02549618080774524,-0.08834846256224448,0.08186448745306546,0.1793891784339307,0.08404729404638034,-0.06639318898648688,0.0730824264384961,0.15790322395122464,0.18953813851520945,0.04557461158623494,-0.17957853749846817,0.24081868860979747,0.07629008310886351,0.4174378340923349,0.24530103794275854,0.5924376096297297,0.3722132227664219,d_minor
0.0,0.0,0.0,-0.03104931116104126,-0.22086596488952637,-0.0461377423414433,-0.00923687219619751,-0.3441471457481384,-0.05966957995383382,-0.014300644397735596,-0.325874000787735,-0.05031301418034673,-0.017318129539489746,-0.2831141948699951,-0.03900636324374318,0.016413569450378418,-0.21322426199913025,-0.051284011096640825,0.03007131814956665,-0.3679754436016083,-0.07440227234451413,0.030512690544128418,-0.45577843487262726,-0.07726308667747617,0.03457379341125488,-0.5168194472789764,-0.07817995512573361,0.05863988399505615,-0.18985265493392944,-0.05271755495755315,0.08214950561523438,-0.31025561690330505,-0.071563012541219,0.07271665334701538,-0.30078524351119995,-0.058134793878480195,0.05549746751785278,-0.26882296800613403,-0.04363119939057469,0.08700482301273127,0.07884395277353573,0.09820435732835786,0.038809747676590345,-0.013247076794397378,-0.07824221951480821,-0.17562432821396312,-0.09134497782976991,-0.10773467920385733,0.0007194707055248606,0.03593161984632992,-0.1266997191096843,0.24258088748293513,0.07434876898427205,0.33136944876320923,0.2512641446619317,0.5559082881834799,0.32058753363195625,d_minor
0.0,0.0,0.0,-0.030612289905548096,-0.22153550386428833,-0.045960056726229936,-0.010360181331634521,-0.3435729444026947,-0.05967390457202271,-0.014817655086517334,-0.3245624601840973,-0.05084080541540459,-0.017038941383361816,-0.28196874260902405,-0.04008790398050621,0.01686471700668335,-0.21419093012809753,-0.05117365637828186,0.030589401721954346,-0.3684654235839844,-0.07370024094392136,0.03121805191040039,-0.45499975979328156,-0.07650826046277359,0.035617053508758545,-0.5160818696022034,-0.07778850862790421,0.05891895294189453,-0.19108694791793823,-0.05281128654290512,0.08192980289459229,-0.3128868043422699,-0.07137653151561096,0.07180190086364746,-0.30053120851516724,-0.05780207285691574,0.05438971519470215,-0.2666991949081421,-0.04353784317184761,-0.19019200603861552,-0.15199678403414044,0.1895100565726206,-0.040867293331329574,0.02594650821987382,-0.04990846178964978,-0.019832649427048876,0.07701607334152055,-0.15697964321705885,-0.08938871025946576,0.14240115630441486,0.009506014244407002,0.24290521941568674,0.07312396425222352,0.43334034763119783,0.25242273936498194,0.6759043350252443,0.4368626601094595,d_minor
0.0,0.0,0.0,-0.03075307607650757,-0.22347590327262878,-0.04414897679296814,-0.010561347007751465,-0.3460882306098938,-0.05789429961649262,-0.014522671699523926,-0.3278088867664337,-0.049411388923800814,-0.016260385513305664,-0.2855222821235657,-0.038844383200085986,0.01688140630722046,-0.2166064977645874,-0.04949251084534012,0.030227959156036377,-0.3704567551612854,-0.07206848530975662,0.030943095684051514,-0.45703454315662384,-0.07522636919227921,0.03536587953567505,-0.5184321701526642,-0.07668657123056732,0.058953166007995605,-0.19364029169082642,-0.05136876075474106,0.0817267894744873,-0.31578508019447327,-0.06963119178024613,0.0716625452041626,-0.3013398349285126,-0.05549239261952721,0.054482460021972656,-0.26629623770713806,-0.0408224192163118,0.17757958579744826,0.10085416037295752,-0.1856272188197362,0.07705084850224575,-0.1539781439411963,-0.12491559336171756,0.04466379179350036,-0.07001441071042902,-0.044386713545541634,-0.17303746839902662,-0.043210907040641844,0.1271715804509213,0.24154568590552206,0.07333555484764659,0.3329491799054417,0.25539030811556973,0.5575171300966196,0.36021433412826714,d_minor
0.0,0.0,0.0,-0.02842998504638672,-0.225163996219635,-0.044711734553928295,-0.008659720420837402,-0.3479231894016266,-0.05742129628931991,-0.01477724313735962,-0.32591184973716736,-0.047765407165641705,-0.017241716384887695,-0.2803160846233368,-0.036755974790210644,0.018840432167053223,-0.217738538980484,-0.05037086402451507,0.03213292360305786,-0.3699786961078644,-0.0722497100142192,0.0330623984336853,-0.4565854072570801,-0.07502337490593902,0.0378299355506897,-0.5175102055072784,-0.07681097780739776,0.06051290035247803,-0.19396710395812988,-0.05240350907122604,0.08372724056243896,-0.3145640790462494,-0.06984279995238296,0.07381576299667358,-0.30384543538093567,-0.05585196932231895,0.05597543716430664,-0.27090567350387573,-0.042074798992032925,-0.1508524942295163,0.004141918888425827,0.04809022488168052,0.12050480194603969,0.026140743286292956,-0.1510995907936347,0.05777363121885787,-0.12694390150546933,0.09156344393291732,0.04395500228864116,0.14763831407353573,0.04620946334826473,0.2467758924520914,0.07401079179534203,0.4401968533121493,0.24969913206120692,0.676457018948896,0.42792250626576184,d_minor
0.0,0.0,0.0,-0.02693760395050049,-0.22771519422531128,-0.042325610767250055,-0.009716808795928955,-0.34867024421691895,-0.055311011622791284,-0.016675829887390137,-0.3264845311641693,-0.04678944731796264,-0.01871412992477417,-0.28161466121673584,-0.036849229137544626,0.02052474021911621,-0.22056332230567932,-0.04761144379818916,0.03305625915527344,-0.36971795558929443,-0.06992179761374473,0.034480154514312744,-0.4569235146045685,-0.07443381706917762,0.04030144214630127,-0.51939457654953,-0.0775798321768093,0.06169182062149048,-0.1963740587234497,-0.04959212849581718,0.08445656299591064,-0.3134540319442749,-0.06768289814436912,0.07357454299926758,-0.30048424005508423,-0.05473457510316848,0.05541270971298218,-0.2671245336532593,-0.04153968999827384,-0.06401048796420192,0.03980286195511429,0.17912420477809599,-0.01674214732406179,0.15470018597120078,-0.011979825401345151,-0.041083789168682744,-0.03617300326112019,0.12345130845479535,0.09083796158141055,-0.031191934986514097,0.0853127575227009,0.24835681570371534,0.07567531020467311,0.2993939771450556,0.2552790958903748,0.5171361085872217,0.27020489082480853,d_minor
0.0,0.0,0.0,-0.02552342414855957,-0.2268388867378235,-0.04268850765973298,-0.009522438049316406,-0.34810376167297363,-0.054114610029756705,-0.016919255256652832,-0.32614585757255554,-0.043843891544639746,-0.018901586532592773,-0.2815518081188202,-0.03294385231882302,0.02216625213623047,-0.2198668122291565,-0.04775577790886132,0.034096479415893555,-0.3680388331413269,-0.06994192309528557,0.035342395305633545,-0.45549388229846954,-0.07437809564024178,0.04101079702377319,-0.5180217027664185,-0.07752618200927941,0.06323802471160889,-0.19561272859573364,-0.04912275083214013,0.08580124378204346,-0.3116632103919983,-0.06670018292814461,0.07431620359420776,-0.29966768622398376,-0.05373855687528817,0.055217623710632324,-0.26694169640541077,-0.04075286917239396,-0.14003472332411016,0.105131091783766,-0.07656418882283185,0.063407643756198,-0.05168862110218328,0.08091019439885294,0.1690779925779753,-0.04888599044489039,-0.04268542907188849,-0.09949829674019468,-0.1495134258288267,-0.01799596616010604,0.24798203341911665,0.07594796531558343,0.15541365253625755,0.25415601518703734,0.3988546128615457,0.19556147730640802,d_minor
